procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 218880 3445224 909624 4345952    0    0    53   316  839 20040  1  1 98  0  0
 1  0 218880 3478668 909884 4345960    0    0    50  1011  935 2942  1  0 98  0  0
 0  0 218880 3475144 909884 4346224    0    0    50    16  732 2180  1  0 99  0  0
 0  0 218880 3472916 909884 4345992    0    0    50   342  779 2185  1  0 98  0  0
 1  0 218880 3474200 909884 4345992    0    0    50   297  779 2196  1  0 99  0  0
 0  0 218880 3470708 909888 4346020    0    0    50    38  783 2274  1  0 99  0  0
 0  0 218880 3471464 909896 4346032    0    0    50   368  722 2066  1  0 99  0  0
 0  0 218880 3474520 909904 4346052    0    0    50    55  781 2202  1  0 98  0  0
 0  0 218880 3470800 909912 4346048    0    0    50   382  747 2222  1  0 99  0  0
 0  0 218880 3458188 909912 4352948    0    0    50    24  811 2669  1  0 98  0  0
 0  0 218880 3493744 910108 4351012    0    0    87   383  751 2383  1  0 99  0  0
 0  0 218880 3493248 910112 4351012    0    0    50    34  706 2108  1  0 99  0  0
 0  0 218880 3514624 910112 4344140    0    0    50   454  820 2337  1  0 98  0  0
 0  0 218880 3507136 910360 4344068    0    0    50   628  914 2845  1  1 98  0  0
 0  0 218880 3506708 910376 4344124    0    0    50    26  813 2276  1  1 98  0  0
 0  0 218880 3506036 910384 4344164    0    0    50   618  790 2276  1  0 99  0  0
 0  0 218880 3503032 910384 4344176    0    0    50   224  743 2128  1  0 98  0  0
 0  0 218880 3501776 910392 4344196    0    0    50    18  745 2129  1  0 99  0  0
 0  0 218880 3499760 910396 4344244    0    0    50   425  706 2071  1  0 99  0  0
 0  0 218880 3505052 910404 4344208    0    0    50    46  740 2058  1  0 99  0  0
 0  0 218880 3476640 910408 4343608    0    0    50   538  944 2327  1  0 98  0  0
 2  0 218880 3557016 910420 4344244    0    0    56   133  980 73615  2  1 97  0  0
 0  0 218880 3545940 910420 4344256    0    0    50    32  789 2755  1  0 99  0  0
 0  0 218880 3537636 910420 4344260    0    0    50   469  789 2227  1  0 98  0  0
 0  0 218880 3544188 910428 4344276    0    0    50    27  735 2153  1  0 99  0  0
 0  0 218880 3545512 910756 4344220    0    0    50  1010  952 2901  1  0 98  0  0
 0  0 218880 3545512 910756 4344176    0    0    50    19  749 2116  1  0 99  0  0
 0  0 218880 3543272 910760 4344304    0    0    50   408  958 2308  1  1 98  0  0
 0  0 218880 3540684 910760 4344292    0    0    51   207 1005 2347  1  0 98  0  0
 0  0 218880 3524332 910760 4350008    0    0   102   338 2010 4404  3  1 97  0  0
 0  0 218880 3520964 910768 4355600    0    0    51    30 1470 3465  2  1 97  0  0
 0  0 218880 3539624 910780 4347228    0    0    51   586 1195 2954  1  1 98  0  0
 0  0 218880 3501928 910780 4347424    0    0    51    19 1168 3613  2  0 98  0  0
 0  0 218880 3543300 910788 4347248    0    0    62   397 1005 2768  1  0 98  0  0
 0  0 218880 3533504 910792 4346168    0    0    51    45 1206 2915  2  0 98  0  0
 1  0 218880 3538592 910792 4346264    0    0    57   345 1109 2788  2  0 98  0  0
 0  0 218880 3579888 910792 4346212    0    0    51   290 1324 3103  2  1 97  0  0
 0  0 218880 3612676 911020 4346336    0    0    51   680 1373 3618  2  1 97  0  0
 0  0 218880 3612520 911020 4346436    0    0    51   418  959 2672  1  0 99  0  0
 0  0 218880 3605692 911024 4341124    0    0    51    75  955 2695  2  0 98  0  0
 0  0 218880 3605028 911028 4341428    0    0    51   420 1062 2804  1  1 98  0  0
 0  0 218880 3604788 911036 4344244    0    0    50    15 1037 2890  2  1 98  0  0
 0  0 218880 3597328 911040 4366752    0    0    51   464 3327 5950  5  1 95  0  0
 1  0 218880 3570104 911044 4368168    0    0    51    64 4024 6196  4  1 95  0  0
 2  0 218880 3546444 911052 4396532    0    0    51   436 3174 6054  4  1 95  0  0
 0  0 218880 3550444 911064 4386860    0    0    51    67 4562 8342  6  2 93  0  0
 0  0 218880 3560512 911064 4381748    0    0    51     1 2409 6287  4  1 94  0  0
 1  0 218880 3546000 911072 4383344    0    0    51   555 2835 6709  5  1 94  0  0
 1  1 218880 3525036 911080 4383804    0    0    51    34 3298 8909  7  2 91  0  0
 0  0 218880 3525984 911252 4385268    0    0    51  1044 3104 8068  6  2 92  0  0
 0  0 218880 3513544 911260 4386884    0    0    51    36 3683 8225  6  1 93  0  0
 1  0 218880 3517828 911284 4387016    0    0    50    93 4245 9225  7  2 91  0  0
 0  0 218880 3502724 911296 4386176    0    0    50   530 3781 9185  7  2 91  0  0
 2  0 218880 3523984 911300 4387720    0    0    51    36 4023 9490  8  2 91  0  0
 0  1 218880 3509284 911312 4387064    0    0    51    33 3272 8993  7  2 91  0  0
 0  0 218880 3502796 911320 4387564    0    0    59   617 3507 50210  7  2 91  0  0
 0  0 218880 3511324 911332 4389288    0    0    58    35 3306 8820  7  2 92  0  0
 2  0 218880 3495084 911348 4392112    0    0    51    62 3309 9234  7  2 91  0  0
 3  0 218880 3488228 911352 4401604    0    0    51   513 3239 8890  7  2 91  0  0
 2  0 218880 3491512 911376 4400372    0    0    51   132 3623 9273  7  2 91  0  0
 1  0 218880 3499944 911384 4388812    0    0    50    44 3288 9057  7  2 91  0  0
 0  0 218880 3483320 911520 4389796    0    0    51  1346 3477 9664  7  2 91  0  0
 3  0 218880 3490600 911524 4390268    0    0    51    10 3749 8640  6  2 92  0  0
 1  0 218880 3490908 911524 4389820    0    0    51   478 3640 8004  6  1 93  0  0
 1  0 218880 3484300 911540 4390012    0    0    51    38 3657 9423  8  2 91  0  0
 2  0 218880 3490540 911544 4385556    0    0    51   408 3237 9142  6  2 92  0  0
 1  0 218880 3492120 911556 4389860    0    0    51   345 3402 9111  7  2 92  0  0
 1  0 218880 3509704 911576 4389068    0    0    51    70 4614 8785  6  2 92  0  0
 3  0 218880 3491028 911580 4394312    0    0    51   484 3334 9157  7  2 91  0  0
 2  0 218880 3473012 911592 4394952    0    0    51    83 3441 9739  7  2 91  0  0
 1  0 218880 3477292 911608 4397228    0    0    51   514 3622 9169  7  2 91  0  0
 0  0 218880 3401352 911616 4399716    0    0    52    67 3405 9612  7  2 91  0  0
 0  0 218880 3413388 911620 4394932    0    0    51   473 3310 9212  7  2 91  0  0
 0  0 218880 3409216 911892 4397112    0    0    50   618 3901 10368  8  2 90  0  0
 0  0 218880 3402652 911904 4393664    0    0    51    43 3222 8975  7  2 91  0  0
 0  0 218880 3432004 911908 4391164    0    0    50   107 3175 8137  6  1 93  0  0
 0  0 218880 3424196 911912 4395500    0    0    51   743 3227 9022  6  2 92  0  0
 2  0 218880 3424748 911912 4390136    0    0    51   218 3331 9118  7  2 91  0  0
 1  0 218880 3418720 911916 4390608    0    0    51    50 3642 9481  7  2 91  0  0
 1  0 218880 3422792 911916 4396644    0    0    51   619 3250 9078  6  2 92  0  0
 3  0 218880 3421956 911920 4395972    0    0    51    49 3269 8637  6  2 92  0  0
 0  0 218880 3435096 911928 4396132    0    0    51    24 4245 8205  6  1 93  0  0
 1  0 218880 3467572 911940 4381544    0    0    52    42 3798 8166  5  1 93  0  0
 0  0 218880 3468664 911960 4383620    0    0    51   613 4654 7147  4  1 95  0  0
 0  0 218880 3482996 911960 4360876    0    0    52    32 3103 5709  3  1 96  0  0
 0  0 218880 3424552 912256 4419252    0    0    51  1032 4146 7262  4  1 94  0  0
 0  0 218880 3390340 912268 4440344    0    0    53   370 3282 5972  3  1 95  0  0
 0  0 218880 3451292 912268 4379356    0    0    52    55 4689 7720  5  1 94  0  0
 0  0 218880 3453684 912268 4368544    0    0    52   612 4383 6065  2  1 96  0  0
 0  0 218880 3471652 912272 4362752    0    0    52    26 4121 5867  3  1 96  0  0
 2  0 218880 3445584 912272 4374812    0    0    52   338 2623 5035  2  1 97  0  0
 0  0 218880 3456676 912272 4368532    0    0    52    62 2837 4825  2  1 97  0  0
 0  0 218880 3450972 912276 4368212    0    0    51   369 3681 5172  2  1 97  0  0
 0  0 218880 3315828 919896 4487300    0    0  1863    29 5321 10695  6  1 93  0  0
 1  0 218880 3316224 919896 4482088    0    0    52   460 5409 7431  4  1 94  0  0
 0  0 218880 3317944 919940 4476436    0    0    52  1058 4029 5659  3  1 96  0  0
 0  0 218880 3397120 919948 4470168    0    0    51    34 5618 11736  6  1 93  0  0
 0  0 218880 3384684 920268 4465552    0    0    52   639 5096 6826  3  1 96  0  0
 1  0 218880 3391132 920268 4500404    0    0    52   824 5007 5275  2  1 97  0  0
 1  0 218880 3392220 920268 4491220    0    0    52    50 6553 12650  7  1 91  0  0
 0  0 218880 3409316 920272 4478976    0    0    52    20 4329 5551  4  1 95  0  0
 2  0 218880 3410480 920272 4477540    0    0    52   510 4806 5396  3  1 96  0  0
 0  0 218880 3414976 920276 4475252    0    0    52   197 3456 4107  2  1 97  0  0
 0  0 218880 3422084 920288 4477120    0    0    52   100 4622 4912  2  1 96  0  0
 0  0 218880 3414888 920292 4479552    0    0    52   578 4979 5642  3  1 96  0  0
 2  0 218880 3401948 920360 4483260    0    0    74    18 5000 6130  4  1 95  0  0
 0  0 218880 3396244 920360 4489328    0    0    51   360 4262 7511  5  1 94  0  0
 2  0 218880 3458776 920364 4483340    0    0    52    19 3641 4915  2  1 97  0  0
 0  0 218880 3466276 920364 4472712    0    0    52   340 2063 2971  1  1 98  0  0
 0  0 218880 3415052 920576 4492496    0    0    59   706 3750 6485  3  1 96  0  0
 0  0 218880 3444832 920580 4476024    0    0    90    40 4419 5500  3  1 96  0  0
 0  0 218880 3450492 920584 4465520    0    0    52   711 3220 4838  2  1 97  0  0
 0  0 218880 3440728 920596 4479128    0    0    51    34 2959 4149  2  1 97  0  0
 1  0 218880 3426448 920604 4486076    0    0    51    12 4099 5458  3  1 96  0  0
 0  0 218880 3423256 920608 4484436    0    0    51   370 4837 5366  3  1 96  0  0
 1  0 218880 3444172 920608 4477204    0    0    51    69 5209 6291  3  1 96  0  0
 0  0 218880 3450016 920612 4462156    0    0    52   439 4221 6658  4  1 95  0  0
 1  0 218880 3456232 920620 4463000    0    0    52    23 3244 4178  2  1 97  0  0
 1  0 218880 3442068 920628 4481836    0    0    51   350 3619 5778  3  1 96  0  0
 2  0 218880 3431844 920632 4488308    0    0   196    47 4800 12659  9  1 90  0  0
 2  0 218880 3422012 920720 4479432    0    0   266   370 10824 18308 22  2 77  0  0
 2  0 218880 3397516 921016 4481648    0    0    80   690 4527 6106  3  1 95  0  0
 1  0 218880 3408236 921016 4474984    0    0    51    20 5119 15060  5  2 93  0  0
 2  0 218880 3369780 921032 4487160    0    0    55    80 5488 12603 13  1 86  0  0
 1  0 218880 3272236 921036 4485064    0    0    52   500 13657 16064 20  2 78  0  0
 2  0 218880 3268600 921052 4483160    0    0    52    29 2857 4242  2  1 97  0  0
 2  0 218880 3250924 921064 4494452    0    0    59   298 4049 5995  3  1 95  0  0
 0  0 218880 3259808 921080 4485408    0    0    51    80 5355 7828  5  1 94  0  0
 1  0 218880 3218772 921080 4507752    0    0    53   663 3148 4814  2  1 97  0  0
 1  0 218880 3227564 921080 4505768    0    0    53    25 4443 6876  4  1 94  0  0
 2  0 218880 3261240 921088 4505136    0    0    53   446 5301 6841  5  1 94  0  0
 2  0 218880 3290932 921088 4492392    0    0    53    16 4119 5789  4  1 95  0  0
 0  0 218880 3321376 921104 4482972    0    0    61   502 3955 5833  3  1 96  0  0
 1  0 218880 3285104 921312 4517816    0    0    53   638 4413 6948  3  2 96  0  0
 0  0 218880 3282048 921316 4504932    0    0    52   203 3926 6206  3  1 95  0  0
 0  0 218880 3280704 921320 4512068    0    0    53    54 2819 4506  2  1 97  0  0
 2  0 218880 3261668 921324 4521100    0    0    52   450 4677 8118  5  2 94  0  0
 0  0 218880 3259036 921348 4536916    0    0    53    87 3182 7160  5  1 93  0  0
 0  2 218880 3242972 921360 4550444    0    0    53  1326 5277 9369  6  2 92  0  0
 1  0 218880 3256268 921368 4543428    0    0    54   114 2979 5515  3  1 95  0  0
 0  0 218880 3305568 921372 4500336    0    0    53    18 1836 4340  2  1 97  0  0
 0  0 218880 3284864 921384 4506336    0    0    53   621 3537 5709  3  1 96  0  0
 0  0 218880 3264784 921400 4535236    0    0    53    80 4814 8561  6  2 92  0  0
 1  0 218880 3226044 921420 4584912    0    0    53   130 4332 8923  5  2 93  0  0
 0  0 218880 3306728 921420 4505464    0    0    59   399 4073 40081  3  1 96  0  0
 1  0 218880 3329500 921712 4483816    0    0    53   627 3776 6156  3  1 96  0  0
 1  0 218880 3275408 921736 4528008    0    0    54   340 3499 5699  3  1 95  0  0
 0  0 218880 3169880 921748 4641824    0    0    52   481 4912 8112  4  1 94  0  0
 1  0 218880 3262836 921760 4548660    0    0    53    42 4020 6758  4  1 95  0  0
 0  0 218880 3211212 921764 4591316    0    0    53   470 5066 8807  5  2 93  0  0
 0  0 218880 3243568 921768 4556848    0    0    53    29 4791 6073  2  1 96  0  0
 0  0 218880 3237844 921792 4565264    0    0    53   430 4405 5876  3  1 96  0  0
 1  0 218880 3246648 921792 4553616    0    0    53     1 4306 6522  3  1 96  0  0
 0  0 218880 3240308 921808 4560800    0    0    52   334 3479 5075  3  1 96  0  0
 0  0 218880 3237844 921816 4552232    0    0    52    43 2644 4004  2  1 98  0  0
 2  0 218880 3238320 921816 4552144    0    0    52   335  947 2683  1  0 98  0  0
 0  0 218880 3238324 921824 4551172    0    0    52    58  914 2560  2  0 98  0  0
 0  0 218880 3232604 922076 4551196    0    0    52   633 1233 3536  2  1 97  0  0
 0  0 218880 3238684 922084 4546024    0    0    52   533 1082 2798  1  0 98  0  0
 0  0 218880 3235912 922088 4547056    0    0    52    67 1187 2898  1  0 98  0  0
 0  0 218880 3233764 922088 4548024    0    0    53    27 1799 4079  2  1 97  0  0
 0  0 218880 3233024 922100 4547156    0    0    53   401 2288 3308  1  1 98  0  0
 0  0 218880 3228524 922100 4547164    0    0    53     1 3155 3574  1  0 98  0  0
 2  0 218880 3200156 922120 4587268    0    0    53    67 3605 5530  2  1 96  0  0
 0  0 218880 3239120 922124 4551864    0    0    53   447 1721 3639  2  1 97  0  0
 0  0 218880 3234148 922124 4543408    0    0    53     1 3222 4101  1  1 98  0  0
 0  0 218880 3231912 922132 4549432    0    0    53   354 3182 4000  2  1 97  0  0
 2  0 218880 3239736 922132 4549436    0    0    53    20 3212 4103  2  1 97  0  0
 0  0 218880 3240784 922136 4550384    0    0    52   351 1699 2874  1  0 98  0  0
 0  0 218880 3231132 922388 4541476    0    0    53   684 2386 4730  2  1 96  0  0
 0  0 218880 3225864 922392 4549840    0    0    52    22 2964 3473  2  1 98  0  0
 1  0 218880 3235332 922400 4543004    0    0    53   669 3253 3497  1  1 98  0  0
 0  0 218880 3223500 922400 4554168    0    0    53    26 3035 3465  1  1 98  0  0
 0  0 218880 3235228 922400 4540464    0    0    52    15 3868 3829  1  1 98  0  0
 0  0 218880 3229204 922404 4548824    0    0    53   530 1784 2764  1  1 98  0  0
 0  0 218880 3194200 922404 4581488    0    0    53   172 2605 4785  3  1 96  0  0
 0  0 218880 3227752 922408 4546892    0    0    52    23 4402 4657  2  1 97  0  0
 0  0 218880 3240260 922412 4536616    0    0    54   486 3755 3361  1  0 99  0  0
 0  0 218880 3231700 922420 4544136    0    0    54    32 3929 3484  1  1 98  0  0
 0  0 218880 3230944 922424 4544136    0    0    54   334 3732 3238  1  1 98  0  0
 0  0 218880 3180624 922432 4578896    0    0    54   130 4391 6267  3  1 96  0  0
 0  0 218880 3182136 922580 4553432    0    0    73   674 2270 5958  3  1 96  0  0
 3  0 218880 3098776 922692 4531452    0    0   270   350 5074 10327  6  1 92  0  0
 2  0 218880 2982576 922732 4557148    0    0   262  2165 6891 11643  7  2 91  0  0
 0  0 218880 3001148 922736 4559332    0    0    65    84 5104 6524  4  1 95  0  0
 0  0 218880 3025780 922736 4553476    0    0    62    37 4918 5720  3  1 96  0  0
 0  0 218880 3034256 922740 4553720    0    0    54   466 4436 6022  4  1 95  0  0
 0  0 218880 3041072 922752 4554984    0    0    54   134 2886 4366  2  1 97  0  0
 0  0 218880 3004344 922752 4561188    0    0    53    42 5507 8140  4  2 94  0  0
 1  0 218880 2975724 922996 4560756    0    0   523  4247 8447 11467  6  2 91  0  0
 4  0 218880 2505696 923048 4560708    0    0    98  1834 13866 13841 19  3 79  0  0
 1  0 218880 1124476 923064 4565144    0    0  1186  1014 15641 48687 22  4 73  0  0
 0  0 218880 1770876 906044 4465536    0    0    78   295 33836 58226 21  6 72  0  0
 0  0 218880 1583472 906276 4466500    0    0    58  1226 12758 37851 10  4 86  0  0
 0  0 218880 2879976 906408 4465368    0    0    55   361 11656 39401 10  4 86  0  0
 0  0 218880 2877792 906428 4465692    0    0    53    87 1188 2688  2  0 98  0  0
 0  0 218880 2888240 906432 4465488    0    0    54   609 1060 2531  2  0 98  0  0
 0  0 218880 3094180 906436 4463016    0    0    53    46 1280 3075  2  1 98  0  0
 0  0 218880 3126836 906436 4459020    0    0    53     1  884 2164  1  0 98  0  0
 0  0 218880 3137056 906444 4459344    0    0    54   604 1010 2215  1  1 98  0  0
 0  0 218880 3135568 906444 4459312    0    0    54     1 1095 2565  2  1 98  0  0
 0  0 218880 3138076 906444 4459084    0    0    53   365 1268 2856  1  1 98  0  0
 0  0 218880 3134212 906444 4462256    0    0    53    28 2202 4828  3  1 96  0  0
 0  0 218880 3130792 906448 4463108    0    0    53   519 1063 2588  2  1 98  0  0
 0  0 218880 3130716 906448 4461812    0    0    53    22  944 2377  1  0 98  0  0
 0  0 218880 3126820 906564 4462020    0    0    53   642 1042 3084  1  0 98  0  0
 0  0 218880 3126940 906572 4461984    0    0    53    60 1129 2766  2  1 98  0  0
 0  0 218880 3125408 906580 4460116    0    0    53   645 1136 2652  2  1 98  0  0
 0  0 218880 3124544 906592 4460008    0    0    54    75 1128 2718  1  0 98  0  0
 0  0 218880 3113532 906592 4459936    0    0    53   411 1129 3150  2  1 98  0  0
 2  0 218880 3116096 906596 4460040    0    0    54    24  985 2438  1  0 98  0  0
 0  0 218880 3115172 906604 4460068    0    0    54   494  756 1932  1  0 99  0  0
 0  0 218880 3117252 906608 4460072    0    0    54    34 1109 2638  1  1 98  0  0
 0  0 218880 3119564 906612 4457308    0    0    53   355 2158 4557  2  1 97  0  0
 0  0 218880 3132832 906616 4457296    0    0    54    30 1356 2887  2  1 98  0  0
